"Date","Price","Open","High","Low","Vol.","Change %"
"04/25/2018","62.4062","61.5668","62.4972","61.4808","","1.38%"
"04/24/2018","61.5568","61.8730","61.9070","61.3451","","-0.49%"
"04/23/2018","61.8630","61.3400","62.1903","61.1709","","0.79%"
"04/20/2018","61.3771","60.9630","61.6200","60.8585","","0.77%"
"04/19/2018","60.9105","60.8680","61.2060","60.5575","","0.08%"
"04/18/2018","60.8635","61.5278","61.9885","60.7415","","-1.06%"
"04/17/2018","61.5130","61.1358","62.0548","60.8336","","0.62%"
"04/16/2018","61.1343","62.7942","63.2063","60.9772","","-1.43%"
"04/13/2018","62.0193","62.0025","62.3000","61.1831","","0.10%"
"04/12/2018","61.9590","62.4618","63.1240","61.2624","","-0.79%"
"04/11/2018","62.4512","63.0730","65.0600","62.0408","","-0.89%"
"04/10/2018","63.0130","60.6050","63.9475","60.1976","","3.98%"
"04/09/2018","60.6005","58.1039","60.6647","58.0503","","4.23%"
"04/06/2018","58.1400","57.7075","58.1798","57.5608","","0.81%"
"04/05/2018","57.6730","57.4358","57.7815","57.4011","","0.47%"
"04/04/2018","57.4020","57.6317","57.9128","57.3943","","-0.29%"
"04/03/2018","57.5700","57.4895","57.7103","57.3375","","0.16%"
"04/02/2018","57.4800","57.1726","57.6534","57.1190","","0.63%"
"03/30/2018","57.1210","57.2917","57.4824","57.0208","","-0.22%"
"03/29/2018","57.2485","57.7488","57.8438","57.2353","","-0.85%"
"03/28/2018","57.7388","57.3990","57.8928","57.2582","","0.67%"
"03/27/2018","57.3560","57.1966","57.5433","57.0108","","0.28%"
"03/26/2018","57.1970","57.1903","57.5203","56.8190","","-0.05%"
"03/23/2018","57.2234","57.2566","57.4048","56.9801","","0.00%"
"03/22/2018","57.2260","56.8768","57.2905","56.7304","","0.64%"
"03/21/2018","56.8620","57.6137","57.6304","56.8348","","-1.21%"
"03/20/2018","57.5563","57.7762","57.8978","57.4138","","-0.36%"
"03/19/2018","57.7662","57.5051","58.0425","57.3970","","0.45%"
"03/16/2018","57.5056","57.4592","57.8200","57.3778","","0.13%"
"03/15/2018","57.4306","57.1595","57.5370","56.9290","","0.52%"
"03/14/2018","57.1350","57.1045","57.3158","56.7595","","0.15%"
"03/13/2018","57.0510","56.9300","57.1383","56.6350","","0.27%"
"03/12/2018","56.8950","56.7000","56.9988","56.4822","","0.49%"
"03/09/2018","56.6177","57.1173","57.1392","56.5848","","-0.82%"
"03/08/2018","57.0850","56.8135","57.1799","56.7733","","0.44%"
"03/07/2018","56.8337","56.6612","57.0688","56.6235","","0.23%"
"03/06/2018","56.7025","56.4046","56.7617","56.2555","","0.54%"
"03/05/2018","56.3960","56.8116","57.3155","56.3721","","-0.72%"
"03/02/2018","56.8050","56.8238","57.3900","56.5658","","-0.02%"
"03/01/2018","56.8138","56.3500","57.0605","56.3238","","0.84%"
"02/28/2018","56.3404","56.2940","56.4715","56.0353","","0.17%"
"02/27/2018","56.2475","55.6350","56.3595","55.5450","","1.18%"
"02/26/2018","55.5930","56.0930","56.1972","55.5961","","-1.20%"
"02/23/2018","56.2662","56.4334","56.6053","56.2571","","-0.28%"
"02/22/2018","56.4234","56.7563","56.8744","56.4334","","-0.54%"
"02/21/2018","56.7300","56.5490","56.8588","56.4428","","0.38%"
"02/20/2018","56.5140","56.4872","56.7751","56.3398","","0.11%"
"02/19/2018","56.4522","56.4153","56.5543","56.2244","","0.09%"
"02/16/2018","56.3999","56.4023","56.5129","56.1635","","0.02%"
"02/15/2018","56.3864","56.7256","56.8862","56.3347","","-0.53%"
"02/14/2018","56.6864","57.6281","57.8010","56.6878","","-1.68%"
"02/13/2018","57.6533","57.7869","57.9703","57.5981","","-0.16%"
"02/12/2018","57.7434","58.3716","58.4338","57.6544","","-1.01%"
"02/09/2018","58.3307","58.4073","58.7795","57.9063","","-0.11%"
"02/08/2018","58.3960","57.8910","58.4786","57.5152","","0.87%"
"02/07/2018","57.8934","56.8559","57.9991","56.7448","","1.92%"
"02/06/2018","56.8028","57.3315","57.6474","56.8168","","-0.84%"
"02/05/2018","57.2819","56.5499","57.3868","56.4855","","1.34%"
"02/02/2018","56.5231","55.9914","56.5743","55.9201","","0.97%"
"02/01/2018","55.9814","56.1674","56.4353","55.8733","","-0.37%"
"01/31/2018","56.1872","56.3783","56.4831","56.0651","","-0.32%"
"01/30/2018","56.3670","56.3174","56.4465","55.8767","","0.10%"
"01/29/2018","56.3111","56.2400","56.5250","56.1555","","0.17%"
"01/26/2018","56.2166","55.8661","56.2853","55.7279","","0.51%"
"01/25/2018","55.9336","56.1630","56.2911","55.5780","","-0.39%"
"01/24/2018","56.1530","56.3717","56.4788","56.1063","","-0.35%"
"01/23/2018","56.3480","56.4856","56.5963","56.3126","","-0.23%"
"01/22/2018","56.4756","56.6580","56.7426","56.4395","","-0.36%"
"01/19/2018","56.6794","56.5236","56.7449","56.4540","","0.34%"
"01/18/2018","56.4871","56.8596","56.9336","56.4015","","-0.58%"
"01/17/2018","56.8148","56.5475","56.9620","56.4029","","0.57%"
"01/16/2018","56.4917","56.3262","56.6037","56.2609","","0.31%"
"01/15/2018","56.3162","56.6190","56.7355","56.2113","","-0.57%"
"01/12/2018","56.6362","56.4706","56.7553","56.4389","","0.37%"
"01/11/2018","56.4266","57.0525","57.0987","56.3961","","-1.08%"
"01/10/2018","57.0425","56.8720","57.1053","56.7606","","0.29%"
"01/09/2018","56.8750","57.1750","57.1978","56.8148","","-0.38%"
"01/08/2018","57.0930","57.0000","57.1928","56.9236","","0.27%"
"01/05/2018","56.9376","56.9678","57.1433","56.8950","","-0.01%"
"01/04/2018","56.9406","57.1500","57.2978","56.7875","","-0.32%"
"01/03/2018","57.1214","57.5264","57.6395","57.1075","","-0.69%"
"01/02/2018","57.5164","57.6620","57.6620","57.2168","","-0.24%"
"01/01/2018","57.6575","57.6620","57.6620","57.6620","","0.00%"
"12/29/2017","57.6575","57.5338","57.9303","57.4688","","0.27%"
"12/28/2017","57.5003","57.7590","57.8018","57.3863","","-0.34%"
"12/27/2017","57.6971","57.6480","57.9393","57.3765","","0.06%"
"12/26/2017","57.6620","58.0015","58.3051","57.5427","","-0.55%"
"12/25/2017","57.9810","58.3210","58.4100","57.7925","","-0.57%"
"12/22/2017","58.3133","58.4401","58.6562","58.1868","","-0.17%"
"12/21/2017","58.4129","58.7356","58.7762","58.4111","","-0.50%"
"12/20/2017","58.7058","58.7712","58.8398","58.5895","","0.07%"
"12/19/2017","58.6645","58.7144","58.8688","58.5375","","0.05%"
"12/18/2017","58.6369","58.8621","58.8890","58.5592","","-0.34%"
"12/15/2017","58.8393","58.8666","59.0490","58.7160","","0.00%"
"12/14/2017","58.8406","58.5702","58.9249","58.5269","","0.54%"
"12/13/2017","58.5252","59.2688","59.2988","58.5340","","-1.15%"
"12/12/2017","59.2040","58.9229","59.3100","58.7763","","0.49%"
"12/11/2017","58.9145","59.1150","59.3315","58.8773","","-0.29%"
"12/08/2017","59.0877","59.1740","59.3938","59.0413","","-0.14%"
"12/07/2017","59.1717","59.2022","59.3953","59.0735","","0.00%"
"12/06/2017","59.1695","58.7540","59.2611","58.6888","","0.79%"
"12/05/2017","58.7081","58.8204","58.8677","58.5913","","-0.15%"
"12/04/2017","58.7980","58.8999","59.1248","58.6313","","-0.12%"
"12/01/2017","58.8685","58.4756","59.1700","58.4475","","0.73%"
"11/30/2017","58.4446","58.6549","58.7475","58.3535","","-0.25%"
"11/29/2017","58.5899","58.4215","58.7931","58.2413","","0.36%"
"11/28/2017","58.3797","58.4945","58.5853","58.2090","","-0.19%"
"11/27/2017","58.4905","58.4120","58.5215","58.0398","","0.21%"
"11/24/2017","58.3672","58.4490","58.7630","58.2425","","-0.06%"
"11/23/2017","58.4030","58.4176","58.5510","58.3168","","-0.01%"
"11/22/2017","58.4108","59.1578","59.1943","58.3734","","-1.18%"
"11/21/2017","59.1054","59.4237","59.5495","59.0890","","-0.47%"
"11/20/2017","59.3850","59.1630","59.5879","59.0975","","0.51%"
"11/17/2017","59.0815","59.6810","59.7660","58.9985","","-0.99%"
"11/16/2017","59.6730","60.2370","60.2483","59.5713","","-0.91%"
"11/15/2017","60.2220","60.4620","60.5191","60.0205","","-0.36%"
"11/14/2017","60.4410","59.3973","60.4915","59.2877","","1.82%"
"11/13/2017","59.3615","59.1870","59.6049","59.0700","","0.30%"
"11/10/2017","59.1825","59.2750","59.3923","58.9673","","-0.13%"
"11/09/2017","59.2595","59.2429","59.4378","59.1048","","0.08%"
"11/08/2017","59.2135","59.3676","59.5888","59.0700","","-0.20%"
"11/07/2017","59.3308","58.2790","59.4620","58.2198","","1.86%"
"11/06/2017","58.2490","59.0550","59.1860","58.2374","","-1.36%"
"11/03/2017","59.0505","58.2120","59.2860","58.1323","","1.49%"
"11/02/2017","58.1820","58.2500","58.4510","57.9799","","-0.13%"
"11/01/2017","58.2595","58.3420","58.4138","58.0225","","-0.09%"
"10/31/2017","58.3120","57.9792","58.6125","57.8836","","0.59%"
"10/30/2017","57.9705","58.1166","58.1526","57.6525","","-0.14%"
"10/27/2017","58.0530","57.8465","58.7753","57.7560","","0.37%"
"10/26/2017","57.8371","57.7560","57.8975","57.4725","","0.14%"
"10/25/2017","57.7557","57.6500","57.8225","57.5025","","0.22%"
"10/24/2017","57.6291","57.4920","57.7120","57.3713","","0.26%"
"10/23/2017","57.4770","57.5420","57.6089","57.3740","","0.00%"
"10/20/2017","57.4780","57.2753","57.6443","57.2433","","0.39%"
"10/19/2017","57.2571","57.4556","57.7378","57.2463","","-0.33%"
"10/18/2017","57.4460","57.3400","57.5110","57.1626","","0.20%"
"10/17/2017","57.3335","57.2560","57.5515","57.1942","","0.11%"
"10/16/2017","57.2717","57.2546","57.3963","56.9888","","0.18%"
"10/13/2017","57.1705","57.7650","57.8010","57.0498","","-1.00%"
"10/12/2017","57.7500","57.8135","57.8650","57.6138","","-0.04%"
"10/11/2017","57.7753","57.9550","58.0728","57.7645","","-0.28%"
"10/10/2017","57.9400","58.2795","58.3502","57.8043","","-0.52%"
"10/09/2017","58.2440","58.1057","58.5133","58.1001","","0.15%"
"10/06/2017","58.1555","57.7291","58.2703","57.6696","","0.76%"
"10/05/2017","57.7161","57.6800","57.7633","57.3785","","0.10%"
"10/04/2017","57.6560","57.9310","57.9939","57.5213","","-0.45%"
"10/03/2017","57.9141","57.8765","58.1715","57.8203","","0.07%"
"10/02/2017","57.8720","57.5750","57.9942","57.5418","","0.63%"
"09/29/2017","57.5070","57.9175","58.1042","57.4698","","-0.69%"
"09/28/2017","57.9065","58.2025","58.5890","57.8980","","-0.48%"
"09/27/2017","58.1850","57.8600","58.3875","57.7944","","0.59%"
"09/26/2017","57.8450","57.5248","58.1583","57.3191","","0.64%"
"09/25/2017","57.4797","57.5845","57.7545","57.2363","","0.00%"
"09/22/2017","57.4805","57.9660","57.9828","57.4328","","-0.74%"
"09/21/2017","57.9110","58.2315","58.4184","57.7540","","-0.58%"
"09/20/2017","58.2470","58.0963","58.3006","57.7113","","0.30%"
"09/19/2017","58.0740","58.0980","58.3928","57.9030","","-0.02%"
"09/18/2017","58.0830","57.6073","58.1638","57.4938","","0.80%"
"09/15/2017","57.6205","57.5052","57.7828","57.3750","","0.23%"
"09/14/2017","57.4911","57.9393","58.0007","57.3821","","-0.79%"
"09/13/2017","57.9460","57.6675","57.9954","57.5426","","0.54%"
"09/12/2017","57.6320","57.2192","57.7702","57.1283","","0.78%"
"09/11/2017","57.1881","57.3692","57.4157","57.0288","","-0.27%"
"09/08/2017","57.3429","56.8913","57.4900","56.7821","","0.82%"
"09/07/2017","56.8750","57.4093","57.4945","56.7724","","-0.87%"
"09/06/2017","57.3719","57.5223","57.6206","57.2474","","-0.24%"
"09/05/2017","57.5105","57.8198","58.1178","57.2195","","-0.48%"
"09/04/2017","57.7885","57.6430","57.9650","57.6019","","0.60%"
"09/01/2017","57.4450","58.0410","58.2045","57.3623","","-0.95%"
"08/31/2017","57.9940","58.5250","58.6715","57.9863","","-0.90%"
"08/30/2017","58.5215","58.8365","58.9178","58.3215","","-0.49%"
"08/29/2017","58.8080","58.4475","58.9000","58.4098","","0.64%"
"08/28/2017","58.4320","58.5454","58.7649","58.3232","","-0.23%"
"08/25/2017","58.5666","59.1625","59.2406","58.5452","","-0.94%"
"08/24/2017","59.1200","59.0615","59.2839","59.0154","","0.13%"
"08/23/2017","59.0445","59.0745","59.2520","58.9920","","-0.02%"
"08/22/2017","59.0585","59.1543","59.2091","58.9160","","-0.12%"
"08/21/2017","59.1295","58.9575","59.2250","58.9208","","0.39%"
"08/18/2017","58.8990","59.2230","59.5138","58.9220","","-0.52%"
"08/17/2017","59.2091","59.3963","59.4888","58.9893","","-0.29%"
"08/16/2017","59.3800","59.6930","59.8499","59.2666","","-0.53%"
"08/15/2017","59.6958","59.9288","60.1223","59.6800","","-0.36%"
"08/14/2017","59.9133","59.8705","59.9543","59.5535","","0.16%"
"08/11/2017","59.8150","60.1425","60.3122","59.7955","","-0.49%"
"08/10/2017","60.1095","60.1013","60.1553","59.7149","","0.04%"
"08/09/2017","60.0860","59.8840","60.2240","59.8145","","0.38%"
"08/08/2017","59.8595","60.0345","60.1550","59.6952","","-0.26%"
"08/07/2017","60.0161","59.9450","60.3338","59.8478","","0.17%"
"08/04/2017","59.9118","60.3500","60.5108","59.8375","","-0.68%"
"08/03/2017","60.3190","60.5700","60.8537","60.0838","","-0.39%"
"08/02/2017","60.5550","60.3425","60.8475","60.2462","","0.34%"
"08/01/2017","60.3518","59.7500","60.3934","59.7100","","0.98%"
"07/31/2017","59.7680","59.5587","60.3500","59.5150","","0.40%"
"07/28/2017","59.5300","59.5800","59.6554","59.3578","","0.08%"
"07/27/2017","59.4853","59.4213","59.6629","59.3121","","0.20%"
"07/26/2017","59.3695","59.8900","60.0623","59.3542","","-0.80%"
"07/25/2017","59.8470","60.0250","60.1928","59.7025","","-0.22%"
"07/24/2017","59.9803","59.3272","60.2095","59.3085","","1.13%"
"07/21/2017","59.3095","58.9275","59.3965","58.7613","","0.71%"
"07/20/2017","58.8905","58.9887","59.2365","58.7868","","-0.16%"
"07/19/2017","58.9823","59.1618","59.3943","58.9218","","-0.30%"
"07/18/2017","59.1573","59.3425","59.4703","58.8862","","-0.28%"
"07/17/2017","59.3250","59.1175","59.4151","58.9551","","0.49%"
"07/14/2017","59.0365","59.7900","59.9694","59.0271","","-1.21%"
"07/13/2017","59.7611","59.9570","60.2878","59.6590","","-0.26%"
"07/12/2017","59.9160","60.7700","60.8356","59.8968","","-1.35%"
"07/11/2017","60.7390","60.2477","61.0100","60.1910","","0.91%"
"07/10/2017","60.1898","60.4065","60.5413","60.1654","","-0.27%"
"07/07/2017","60.3552","60.1428","60.6260","60.0746","","0.44%"
"07/06/2017","60.0900","59.9940","60.4300","59.7588","","0.21%"
"07/05/2017","59.9667","59.4375","60.2556","59.2621","","0.95%"
"07/04/2017","59.4051","59.2339","59.4747","59.1335","","0.30%"
"07/03/2017","59.2294","58.8900","59.4830","58.7895","","0.52%"
"06/30/2017","58.9206","59.4194","59.5526","58.8630","","-0.80%"
"06/29/2017","59.3950","59.2495","59.5915","58.9066","","0.30%"
"06/28/2017","59.2189","59.4217","59.8830","59.1523","","-0.30%"
"06/27/2017","59.3980","58.8163","59.5074","58.6238","","1.04%"
"06/26/2017","58.7856","59.4517","59.4678","58.7338","","-1.09%"
"06/23/2017","59.4330","59.9855","60.0858","59.3356","","-0.87%"
"06/22/2017","59.9546","60.2918","60.4047","59.6469","","-0.54%"
"06/21/2017","60.2775","59.6035","60.4244","59.3310","","1.10%"
"06/20/2017","59.6193","58.4705","59.7802","58.2303","","1.98%"
"06/19/2017","58.4596","57.5526","58.4815","57.5327","","1.25%"
"06/16/2017","57.7404","57.8505","57.8995","57.4250","","-0.18%"
"06/15/2017","57.8455","57.3797","57.9021","57.1969","","0.82%"
"06/14/2017","57.3759","57.0051","57.5739","56.8275","","0.66%"
"06/13/2017","57.0013","57.0415","57.0988","56.8150","","-0.11%"
"06/12/2017","57.0662","56.9945","57.1753","56.9303","","0.09%"
"06/09/2017","57.0166","56.9129","57.0560","56.8550","","0.23%"
"06/08/2017","56.8845","57.0758","57.1475","56.8048","","-0.26%"
"06/07/2017","57.0345","56.5193","57.1745","56.4317","","0.86%"
"06/06/2017","56.5456","56.6185","56.7727","56.4138","","-0.08%"
"06/05/2017","56.5901","56.6943","56.7570","56.4183","","-0.09%"
"06/02/2017","56.6385","56.4198","56.8561","56.3208","","0.42%"
"06/01/2017","56.4043","56.6006","56.7594","56.1138","","-0.35%"
"05/31/2017","56.6020","56.5734","56.9511","56.4897","","0.08%"
"05/30/2017","56.5579","56.4883","56.7936","56.3455","","0.17%"
"05/29/2017","56.4626","56.8254","56.8819","56.2863","","-0.09%"
"05/26/2017","56.5120","56.9170","57.0328","56.4826","","-0.64%"
"05/25/2017","56.8735","56.5162","57.0215","55.9915","","0.73%"
"05/24/2017","56.4634","56.3860","56.5812","56.2072","","0.22%"
"05/23/2017","56.3375","56.6505","56.7416","56.2198","","-0.52%"
"05/22/2017","56.6305","56.7197","56.9200","56.4065","","-0.57%"
"05/19/2017","56.9575","57.5603","57.5970","56.6543","","-0.97%"
"05/18/2017","57.5175","57.1054","58.1303","57.0652","","0.78%"
"05/17/2017","57.0704","56.6067","57.1677","56.4680","","0.83%"
"05/16/2017","56.6003","56.3675","56.6507","56.1790","","0.48%"
"05/15/2017","56.3286","57.1180","57.1312","56.2138","","-1.25%"
"05/12/2017","57.0430","57.0678","57.3533","56.9668","","-0.02%"
"05/11/2017","57.0540","57.4595","57.5499","56.9193","","-0.65%"
"05/10/2017","57.4259","58.4025","58.4330","57.4098","","-1.65%"
"05/09/2017","58.3895","58.3130","58.5603","58.1173","","0.14%"
"05/08/2017","58.3086","57.9368","58.4210","57.9106","","0.69%"
"05/05/2017","57.9096","58.3825","58.9515","57.9155","","-0.80%"
"05/04/2017","58.3780","57.3793","58.4666","57.2733","","1.77%"
"05/03/2017","57.3641","57.0350","57.4151","56.8196","","0.62%"
"05/02/2017","57.0095","56.9898","57.1654","56.8500","","0.09%"
"05/01/2017","56.9596","56.9601","57.0428","56.8118","","0.08%"
"04/28/2017","56.9167","57.0193","57.1968","56.6191","","-0.15%"
"04/27/2017","57.0038","57.1250","57.2828","56.7049","","-0.19%"
"04/26/2017","57.1095","56.1363","57.1727","56.0423","","1.74%"
"04/25/2017","56.1318","55.7625","56.2500","55.6660","","0.69%"
"04/24/2017","55.7470","56.0542","56.2103","55.7123","","-1.23%"
"04/21/2017","56.4410","56.1886","56.6144","56.0223","","0.50%"
"04/20/2017","56.1577","56.5536","56.6618","56.0923","","-0.62%"
"04/19/2017","56.5086","56.2594","56.7483","56.0010","","0.47%"
"04/18/2017","56.2439","55.9028","56.2610","55.8306","","0.69%"
"04/17/2017","55.8591","56.3223","56.3887","55.8735","","-0.84%"
"04/14/2017","56.3300","56.2850","56.4130","56.0750","","0.14%"
"04/13/2017","56.2520","56.6553","56.7680","56.1574","","-0.62%"
"04/12/2017","56.6055","56.9043","57.1556","56.5333","","-0.52%"
"04/11/2017","56.8998","57.2150","57.3050","56.7950","","-0.56%"
"04/10/2017","57.2203","57.3446","57.5965","57.0775","","-0.03%"
"04/07/2017","57.2386","56.3878","57.2795","56.3262","","1.54%"
"04/06/2017","56.3723","56.3544","56.5928","56.1725","","0.11%"
"04/05/2017","56.3110","56.0700","56.4108","55.7980","","0.42%"
"04/04/2017","56.0767","56.1258","56.7100","56.0358","","0.02%"
"04/03/2017","56.0679","56.2216","56.4700","55.9338","","-0.30%"
"03/31/2017","56.2355","56.1105","56.5403","55.8545","","0.29%"
"03/30/2017","56.0750","56.6060","56.7835","55.9063","","-0.87%"
"03/29/2017","56.5670","57.0425","57.1575","56.5751","","-0.75%"
"03/28/2017","56.9926","56.9323","57.1900","56.7374","","0.21%"
"03/27/2017","56.8754","56.9440","57.2220","56.7292","","-0.12%"
"03/24/2017","56.9443","57.4214","57.5318","56.8783","","-0.84%"
"03/23/2017","57.4268","57.7783","57.8161","57.3300","","-0.59%"
"03/22/2017","57.7665","57.7300","58.2400","57.5435","","0.14%"
"03/21/2017","57.6845","57.3750","57.7529","56.9988","","0.55%"
"03/20/2017","57.3705","57.3375","57.6475","57.1683","","0.46%"
"03/17/2017","57.1101","57.7920","58.0600","57.1370","","-1.23%"
"03/16/2017","57.8195","58.4234","58.5775","57.6095","","-0.97%"
"03/15/2017","58.3870","59.2213","59.3148","58.3548","","-1.38%"
"03/14/2017","59.2058","58.7918","59.6265","58.7703","","0.76%"
"03/13/2017","58.7567","58.9378","59.3218","58.7535","","-0.17%"
"03/10/2017","58.8568","59.2725","59.3613","58.7073","","-0.57%"
"03/09/2017","59.1952","58.9613","59.5000","58.6895","","0.54%"
"03/08/2017","58.8747","58.1750","58.9911","58.0609","","1.23%"
"03/07/2017","58.1595","58.2900","58.3840","57.8750","","-0.10%"
"03/06/2017","58.2171","58.2087","58.4448","57.9238","","-0.03%"
"03/03/2017","58.2359","58.7563","59.0150","58.1300","","-0.89%"
"03/02/2017","58.7570","58.2350","58.8878","58.1448","","0.83%"
"03/01/2017","58.2747","58.3934","58.6000","57.9716","","-0.04%"
"02/28/2017","58.2986","58.1195","58.5220","57.8065","","0.33%"
"02/27/2017","58.1075","58.5410","58.5498","57.5798","","-0.62%"
"02/24/2017","58.4719","57.7750","58.5953","57.6872","","1.23%"
